"scenario","simple_difference","rebar_x1","rebar_y0hat","reloop_rf_po","reloop_rf_v12","reloop_rf_interp","true_tau","mean_DeltaY0","mean_DeltaY0_hat","mean_abs_DeltaX1","mean_abs_DeltaX2","mean_abs_DeltaX3","mean_abs_DeltaY0_hat","cor_DeltaY0hat_DeltaY0","cor_DeltaX1_DeltaY0","cor_DeltaX2_DeltaY0","cor_DeltaX3_DeltaY0","prop_unit1_treated","n_treated_full","n_control_full","treatment_rate_full","n_matched","n_pairs","n_remnant","n_remnant_controls","sim"
"unrelated",0.0174244691863496,-0.462585041569884,0.00492420940607576,0.0090166350990477,0.0271736947504004,0.0288244613321731,0,0.0174244691863496,0.0125002597802739,1.09604549505988,1.15643580276748,0.0765934883205277,0.675813181574822,0.410322427605166,-0.000337380712357675,0.408148052303554,0.154486390456797,0.527777777777778,180,820,0.18,360,180,640,640,23
"opposite",-0.107725519324361,-0.597651720600022,0.174266417061016,0.173932096241807,0.127791176600905,0.12809371675735,0,-0.107725519324361,-0.281991936385377,1.14433082834331,1.15661800718232,0.0963187077129418,0.661157477310961,0.338963895950999,-0.468820318925984,0.106338925986897,8.69567425287329e-05,0.521212121212121,165,835,0.165,330,165,670,670,23
"aligned",0.391881604881065,-0.113024538552972,0.175377325252961,0.0603228927994551,0.163270981511174,0.112649309228961,0,0.391881604881065,0.216504279628103,1.1788992487944,1.03294444743901,0.0555316320440252,0.581183346891422,0.395105127127348,0.45522613095789,0.020756467081809,0.0803511988178216,0.52247191011236,178,822,0.178,356,178,644,644,24
"unrelated",0.225988739911546,-0.202564912229875,0.0748752219565554,0.100133857170602,0.164133877412188,0.14615204857939,0,0.225988739911546,0.151113517954991,1.13641700607657,1.1339484944136,0.0220470659889009,0.668022842512354,0.346539303302262,-0.0506972241737514,0.425994046063707,0.102607034281001,0.484276729559748,159,841,0.159,318,159,682,682,24
"opposite",0.000455203433456433,-0.456238716531208,0.258147191800768,0.201642071503751,0.209574196748092,0.214172499667744,0,0.000455203433456433,-0.257691988367312,1.18675170558986,1.2152211986954,0.0740964332107922,0.620949563863902,0.257722334928504,-0.372892893402293,0.00195094803905689,0.184364641995245,0.52258064516129,155,845,0.155,310,155,690,690,24
"aligned",0.338187642313365,-0.225370310762176,0.0570508597116825,-0.0911258421977304,0.0986018229425934,0.0930382205459358,0,0.338187642313365,0.281136782601682,1.14190922799956,1.13908244966188,0.0302256341587816,0.584617552936185,0.360349447331348,0.391394421999411,0.00656790647162299,0.00168805338793366,0.453038674033149,181,819,0.181,362,181,638,638,25
"unrelated",-0.131018755412034,-0.722300243097059,0.00974077540679438,-0.0950195451607605,-0.0846949166030692,-0.0875067465648536,0,-0.131018755412034,-0.140759530818828,1.22259806574561,1.0816261421446,0.0737032480335842,0.559466637203647,0.389437364887557,0.11379893799843,0.478262969000107,0.0463911202322398,0.460674157303371,178,822,0.178,356,178,644,644,25
"opposite",-0.233807889685534,-0.77896021216019,-0.00763915872928836,0.08567553122272,0.0875723783290246,0.0837328484331652,0,-0.233807889685534,-0.226168730956245,1.30084086938928,1.03616117897148,0.0888685494135089,0.545435874410256,0.439762734316923,-0.531621149492841,0.0773531888051381,0.157848586332593,0.435483870967742,186,814,0.186,372,186,628,628,25
"aligned",0.320007953440908,-0.221045736019435,0.05175087485129,-0.024758693267684,0.0994425557111191,0.0816596590191462,0,0.320007953440908,0.268257078589618,1.23532606466848,1.12328765027451,0.0948123243232005,0.593036837952222,0.251742288725371,0.430962638646102,-0.157244247263804,0.0692942593276921,0.49171270718232,181,819,0.181,362,181,638,638,26
"unrelated",0.128576404588618,-0.427357828939673,0.120645359634401,0.00210142338910011,0.112953440925538,0.0871389727226682,0,0.128576404588618,0.00793104495421646,1.20123797069659,1.13434685982236,0.115850605487048,0.585399273125567,0.288354563705182,0.0320009488546957,0.361465809859626,0.11586555648935,0.448087431693989,183,817,0.183,366,183,634,634,26
"opposite",-0.286011683258414,-0.833833985041579,-0.220842767740553,-0.122122177576964,-0.0766113769478416,-0.0778948791841751,0,-0.286011683258414,-0.0651689155178616,1.13374676848377,1.11290792957009,0.0810826324646403,0.403038325089206,0.340382643326843,-0.430834218301099,0.0551421261669512,0.135950393239999,0.5,184,816,0.184,368,184,632,632,26
"aligned",0.304065710109846,-0.0858410614493439,0.125006321562715,0.111340657643272,0.15258697838801,0.143130849941778,0,0.304065710109846,0.179059388547132,1.11193586830111,1.02476368159946,0.0693174953881165,0.619745538571811,0.36886138950023,0.452479261358899,0.0143894339040115,0.129413581159906,0.528409090909091,176,824,0.176,352,176,648,648,27
"unrelated",0.137180631299527,-0.158818280443756,0.201067497062475,0.195250517776041,0.147801602944069,0.157078673059085,0,0.137180631299527,-0.0638868657629481,1.18397740129496,1.11878596206628,0.0287478147410093,0.715931868574763,0.355411773105328,-0.0135842617293802,0.396099790991404,0.0494063568056573,0.451219512195122,164,836,0.164,328,164,672,672,27
"opposite",-0.0635679565818232,-0.471475306107624,0.129706544395128,0.117294527681053,0.186674677524549,0.181484206085542,0,-0.0635679565818232,-0.193274500976951,1.17543608058502,1.10794740844036,0.136912941232392,0.615701319733388,0.443882286804335,-0.516395029124154,0.137934086146832,0.151723315135057,0.50259067357513,193,807,0.193,386,193,614,614,27
"aligned",0.338665670549433,-0.240966989271366,0.187793910058858,0.0109345112403663,0.0997321732501272,0.0889820789933506,0,0.338665670549433,0.150871760490575,1.16262537137792,1.08386441479989,0.0662491053224307,0.477388817233573,0.337657950459649,0.493539391792531,-0.0753010287690427,0.036535444962567,0.53968253968254,189,811,0.189,378,189,622,622,28
"unrelated",0.0286545434051976,-0.463155304862148,-0.0980318437228562,-0.0970726210377252,-0.00713545962339996,-0.0149207880873195,0,0.0286545434051976,0.126686387128054,1.06337786261607,1.15676110867947,0.0390877840992425,0.639788171196346,0.279256903593178,0.0709996803822395,0.350266034817924,0.111142710964868,0.5,174,826,0.174,348,174,652,652,28
"opposite",-0.472077045365102,-1.05949260917055,-0.169395468594928,-0.234045346302478,-0.178818486575322,-0.195483552577364,0,-0.472077045365102,-0.302681576770174,1.21235455256364,1.17093022984537,0.0645215624601506,0.650779459923122,0.448715343712459,-0.488360150050809,0.00781105961584321,0.197348930465018,0.551724137931034,174,826,0.174,348,174,652,652,28
"aligned",0.261332435605584,-0.2126434995223,0.125399634378595,0.00686218350283929,0.0897639930451154,0.0883804288875902,0,0.261332435605584,0.135932801226989,1.22770550626916,1.21357590178637,0.0598446502134261,0.527084159704968,0.316578210659908,0.390793526296832,-0.135766816416535,0.212360741416558,0.494252873563218,174,826,0.174,348,174,652,652,29
"unrelated",-0.0214791030101479,-0.31635439578619,0.0502155340964118,0.0401048961634945,0.00227081115949581,0.0146908323875238,0,-0.0214791030101479,-0.0716946371065596,1.15398020639276,1.07575070654064,0.0651042563443651,0.583410965709809,0.350967811427968,0.0382376362648041,0.410319484737114,0.0330624921737194,0.532967032967033,182,818,0.182,364,182,636,636,29
"opposite",-0.368615361593466,-0.950298813551831,-0.15333631617253,-0.0655854401869204,-0.0731730723496181,-0.0699584123110013,0,-0.368615361593466,-0.215279045420937,1.19576126427241,1.15103680804924,0.0980894553306765,0.531896976401269,0.436503881193644,-0.541122926877914,0.154346761766386,0.109676647615918,0.43452380952381,168,832,0.168,336,168,664,664,29
"aligned",0.207678138017894,-0.178750382489827,0.190610191014913,0.0486305836387122,0.0900483255897233,0.0793866499033938,0,0.207678138017894,0.0170679470029815,1.1870559455246,1.15025484833523,0.0962488940736513,0.34359212139498,0.30224721762751,0.417965344250967,0.00460777015309668,0.185676085741372,0.526011560693642,173,827,0.173,346,173,654,654,30
"unrelated",-0.200045674010531,-0.642599863806969,-0.139337797088774,-0.163330004214156,-0.175241130134751,-0.17245092289386,0,-0.200045674010531,-0.060707876921757,1.13520190436305,1.14246548403427,0.0899414351581597,0.522234894188798,0.360572492370771,0.0369323729801011,0.429143264952551,0.138034562557618,0.459770114942529,174,826,0.174,348,174,652,652,30
"opposite",-0.280481699170825,-0.925469332919694,-0.0685711225842039,-0.00319201089891412,-0.0440770353768912,-0.025097769665508,0,-0.280481699170825,-0.211910576586621,1.21890434844391,1.20653586204209,0.10877467637618,0.512324866371523,0.292992608781601,-0.385793294774678,0.0695426410665789,0.194220251865188,0.44,200,800,0.2,400,200,600,600,30
"aligned",0.300306911051156,-0.195514689537499,0.140921998023017,-0.00549156286157319,0.102504067722865,0.0608685493213788,0,0.300306911051156,0.15938491302814,1.23563660211281,1.273475239329,0.0800347201980955,0.55425123952532,0.443236487772162,0.531259207909796,-0.00906212851918939,0.178480903400183,0.551515151515152,165,835,0.165,330,165,670,670,31
"unrelated",0.168604388460426,-0.397019101364649,0.0843135390750969,0.0158559955017015,0.117652661171935,0.0907441105042779,0,0.168604388460426,0.0842908493853295,1.2231588472411,1.03153839770535,0.110961209074853,0.508420024215911,0.367025117931785,0.159558544989499,0.392876694297615,0.120410119700518,0.493827160493827,162,838,0.162,324,162,676,676,31
"opposite",0.00528154408799267,-0.568402100393834,0.130373438067172,0.268855843735218,0.213474190638086,0.225031000508223,0,0.00528154408799267,-0.12509189397918,1.19296653974716,1.24209896064896,0.108752539713229,0.435953000382678,0.319649803626895,-0.504990707021008,-0.0560600365731115,0.117148743819262,0.485875706214689,177,823,0.177,354,177,646,646,31
"aligned",0.453058985787609,-0.153587266133327,0.131073003014413,0.0839141692191872,0.138855332483073,0.131281131347137,0,0.453058985787609,0.321985982773196,1.30411425119823,1.10769740465667,0.111844881467718,0.775122920904145,0.54898563545206,0.559185877732185,-0.0439633771918679,0.199964520236795,0.466292134831461,178,822,0.178,356,178,644,644,32
"unrelated",0.00437733047668847,-0.326500674413102,-0.033809509464717,-0.0230152842592626,0.0217453706176515,0.0108342515391395,0,0.00437733047668847,0.0381868399414055,1.25722783991463,1.22646284431434,0.027855743542925,0.603171553750016,0.272439445760517,0.0653060263166265,0.363911140715942,0.0844087977545482,0.545454545454545,154,846,0.154,308,154,692,692,32
"opposite",-0.128665927201962,-0.76869888197827,0.0468742640116598,0.016596129879028,0.0693556413602036,0.0407965922326768,0,-0.128665927201962,-0.175540191213622,1.30413702131482,1.0933482362256,0.153304648973397,0.509230217875398,0.240150660106532,-0.420047885799213,0.0661954820459401,0.0341512061342711,0.494444444444444,180,820,0.18,360,180,640,640,32
"aligned",0.340664190149249,-0.136141608937638,0.17696096031779,0.056430299032736,0.148548378937767,0.12080260303328,0,0.340664190149249,0.163703229831459,1.12786903304601,1.18094111313099,0.0690196561892276,0.541776798205338,0.359495682281824,0.500974017285977,-0.0120769948538089,0.132515580974102,0.510989010989011,182,818,0.182,364,182,636,636,33
"unrelated",0.0617606374556188,-0.438424953585027,0.0340216600274673,-0.0379986041716264,0.0335373682038405,0.00919466989184007,0,0.0617606374556188,0.0277389774281515,1.17849509695783,1.18238752458762,0.0795323796211076,0.609825659546095,0.419696968597535,-0.0249983455677987,0.497387534785634,0.0989452127260385,0.462962962962963,162,838,0.162,324,162,676,676,33
"opposite",0.120096699000611,-0.295484953027248,0.161032392790227,0.230017733542666,0.264804194179789,0.263855571554622,0,0.120096699000611,-0.0409356937896158,1.21795430409718,1.04561329256886,0.155915772803054,0.4530423647988,0.242008483533223,-0.386901953913776,0.188561574323721,0.0987200590969394,0.563451776649746,197,803,0.197,394,197,606,606,33
"aligned",0.347556746305918,-0.027772089489543,0.227592814455595,0.126566174517875,0.243071384052021,0.192140587733039,0,0.347556746305918,0.119963931850323,1.07734504460556,1.07822546698127,0.13597066769941,0.447096390213612,0.224293601445794,0.339813516656463,0.00542502888575721,0.0979319033221176,0.487179487179487,195,805,0.195,390,195,610,610,34
"unrelated",0.139413184789344,-0.625601083992512,0.109121061933533,0.0485351896344123,0.0635228782971564,0.0607271071174257,0,0.139413184789344,0.0302921228558109,1.24758091686869,1.16160090693321,0.0927734154104734,0.531367807169148,0.37024691361915,0.0339394919268032,0.468680399364418,0.0986122105340041,0.483870967741935,186,814,0.186,372,186,628,628,34
"opposite",-0.242705677282539,-0.730162371297993,-0.0875591036592726,-0.0222918668219281,-0.0130291465387518,-0.0170455649434873,0,-0.242705677282539,-0.155146573623267,1.15853659156197,1.16157249678371,0.0997806034754758,0.527423756783157,0.318549321344554,-0.370339407596869,0.0512831187734545,0.246505190681222,0.440677966101695,177,823,0.177,354,177,646,646,34
"aligned",0.347530171701813,-0.180253590771973,0.0768099552732386,0.000123710468416063,0.0820684825663862,0.0586939611670016,0,0.347530171701813,0.270720216428575,1.17272172970706,1.09361545156499,0.0284786175581904,0.580843916378809,0.354592567561733,0.450440025101881,0.0269598866716979,0.191612908204099,0.480874316939891,183,817,0.183,366,183,634,634,35
"unrelated",0.343742314872351,-0.11408642083538,0.218388756309142,0.125616998844456,0.303139090086096,0.222021770553796,0,0.343742314872351,0.125353558563209,1.15866467401119,1.05717934252086,0.198799397527441,0.745219958795283,0.385705884593673,0.0277007616596281,0.455612787852545,0.163786970976864,0.505,200,800,0.2,400,200,600,600,35
"opposite",-0.257371254310209,-0.694469524436546,-0.0870368907367278,-0.188032674955324,-0.132581351481036,-0.156783522011016,0,-0.257371254310209,-0.170334363573481,1.16589947327623,1.09659204849868,0.0725291710216698,0.557537564460826,0.290131250938331,-0.38725156623254,-0.0479288339289277,0.03438978965563,0.480874316939891,183,817,0.183,366,183,634,634,35
"aligned",0.431060121407027,-0.236349270696337,0.145451580968935,0.0561923966838743,0.170766734032539,0.158515476398684,0,0.431060121407027,0.285608540438093,1.23092846069211,1.18402285723071,0.126691470759476,0.619993883883915,0.403658950577918,0.423898454634545,-0.102766149672261,0.153432784400613,0.435754189944134,179,821,0.179,358,179,642,642,36
"unrelated",0.0687704799847516,-0.357999649889292,-0.0207595747487848,-0.0841718059129498,0.0438977436325702,0.0311898096095554,0,0.0687704799847516,0.0895300547335364,1.04351751256626,1.03285643237645,0.0803637584665886,0.542163747640936,0.203853522013992,0.102354369438985,0.290082481848948,0.0249736872316949,0.527272727272727,165,835,0.165,330,165,670,670,36
"opposite",0.110717250182904,-0.331975095673398,0.289508913446712,0.2841202678647,0.329088887373401,0.328507300123342,0,0.110717250182904,-0.178791663263809,1.15849113586204,1.19784986855592,0.135325161282381,0.545839511984471,0.365990439411534,-0.429543031441252,-0.0467843340663408,0.0547207552944866,0.534391534391534,189,811,0.189,378,189,622,622,36
"aligned",0.0749710684646177,-0.274264720655107,-0.142449901155886,-0.155495164483742,-0.100334354292461,-0.108875978576141,0,0.0749710684646177,0.217420969620503,1.08357799374233,1.13926536726652,0.0289287263380725,0.66940746401289,0.369096883444643,0.381538672755681,0.115445162503234,0.219062495416527,0.468208092485549,173,827,0.173,346,173,654,654,37
"unrelated",0.0808148018060678,-0.337045939395937,0.104506819211271,0.0184722423148476,0.092425718694646,0.0735529188562581,0,0.0808148018060678,-0.0236920174052034,1.03100917265177,1.10430343328047,0.0509156933304745,0.521531093425267,0.436019305387935,-0.00488723859410332,0.465111407853433,-0.061717770169075,0.463917525773196,194,806,0.194,388,194,612,612,37
"opposite",-0.0675509025766268,-0.601833585663149,0.201261634588309,0.195981034685377,0.196054992493624,0.196086284311066,0,-0.0675509025766268,-0.268812537164936,1.21666781242127,1.18118462217159,0.093769412680408,0.635159364339209,0.410225578110354,-0.476127884995494,-0.0347222885232289,0.149572655370937,0.547368421052632,190,810,0.19,380,190,620,620,37
"aligned",0.268172452759098,-0.474111591532441,-0.0407979353656803,-0.192557220043419,-0.0373459511605122,-0.0707795220234118,0,0.268172452759098,0.308970388124779,1.2146608699375,1.22487579110444,0.113395399366358,0.583392595589789,0.288257239901241,0.387491262237445,0.0292402352998188,0.1143295789607,0.450980392156863,153,847,0.153,306,153,694,694,38
"unrelated",0.211873307754844,-0.364339118809558,0.177980498992437,0.0682365336539068,0.164697778298069,0.147545419355436,0,0.211873307754844,0.0338928087624073,1.24088538784109,1.22107886689955,0.0673141604215548,0.620290374562686,0.484573312126046,0.00456236733403955,0.50287943224664,0.0803481952083854,0.525423728813559,177,823,0.177,354,177,646,646,38
"opposite",-0.345318282096824,-0.758691187058991,-0.206497683045199,-0.131875341417451,-0.0733704096865963,-0.0843342982374524,0,-0.345318282096824,-0.138820599051625,1.1106665921049,0.990054437886064,0.126704240752479,0.484205098672735,0.432147575374167,-0.520552405784287,-0.0295013825561273,0.0611211545923168,0.457446808510638,188,812,0.188,376,188,624,624,38
"aligned",0.253802149101233,-0.216151107167801,0.0607500658713865,-0.0801450843946855,0.0241957204786862,0.0113027455078112,0,0.253802149101233,0.193052083229847,1.05951770275461,1.05454460259339,0.12834861560969,0.539132227400329,0.348590785608351,0.480965220992358,0.095083069275288,0.246130976347777,0.505681818181818,176,824,0.176,352,176,648,648,39
"unrelated",0.0161362900746391,-0.648053497129876,0.0329137552560381,0.0573016464337288,0.0852220795722216,0.0602049950403877,0,0.0161362900746391,-0.016777465181399,1.27559352270363,1.07574812176595,0.0776081648048431,0.515903998085559,0.414946434183614,-0.0241031937198721,0.499659983334649,0.145107439490822,0.5,170,830,0.17,340,170,660,660,39
"opposite",0.0558405430401696,-0.209955155789371,0.128718780785422,0.0903195991624355,0.160840605231116,0.138094261241291,0,0.0558405430401696,-0.072878237745252,1.12100197341089,1.14259331289241,0.122669571405627,0.44232682954903,0.345792443795828,-0.473066833618785,0.102907640201796,0.265304539228446,0.489130434782609,184,816,0.184,368,184,632,632,39
"aligned",0.549872083325195,-0.0745471650541392,0.219755133484792,0.250089730470862,0.364733859112992,0.347410684913559,0,0.549872083325195,0.330116949840404,1.36743390300017,1.20248370870907,0.115111303540924,0.835550895444355,0.363072222782599,0.423697402940358,0.0451516338615028,0.199872218227311,0.494047619047619,168,832,0.168,336,168,664,664,40
"unrelated",-0.320716944221098,-0.868217368885457,-0.259971973237029,-0.199114847900935,-0.237839489823537,-0.237192039432954,0,-0.320716944221098,-0.060744970984069,1.19487319521514,1.1899334111014,0.0322951623384648,0.608804396405274,0.187253346453727,-0.0536316157654486,0.353048866347239,0.0183419974563481,0.440677966101695,177,823,0.177,354,177,646,646,40
"opposite",-0.341557243315841,-0.778835044173053,-0.152524588263814,-0.129442692612749,-0.219055280971883,-0.191430439375485,0,-0.341557243315841,-0.189032655052027,1.09180399005515,1.13393988407022,0.0853023599197953,0.587505037821078,0.326640379195797,-0.332501904603751,-0.0143073980763895,0.236032252489361,0.474358974358974,156,844,0.156,312,156,688,688,40
"aligned",0.38319502572876,-0.22332147659232,0.171289560588031,0.139086611340182,0.168763852812336,0.15897134685936,0,0.38319502572876,0.211905465140729,1.16427379070968,1.16713611670887,0.122361180783131,0.553683970558417,0.289691746900267,0.401641301609225,-0.0659474926381056,0.139582574408762,0.474576271186441,177,823,0.177,354,177,646,646,41
"unrelated",-0.114758181673882,-0.599524335968067,-0.110662388515997,-0.0947053021180187,-0.0666986987099051,-0.0773797916337588,0,-0.114758181673882,-0.00409579315788513,1.14536615566652,1.0767644390842,0.102281850673726,0.577892563757286,0.276260251584421,-0.0252171937363809,0.450360607602551,0.126331639234933,0.536458333333333,192,808,0.192,384,192,616,616,41
"opposite",-0.115186954332417,-0.787071458021888,0.0224935174746776,0.0177015270381009,0.0977835118187673,0.0894907969943101,0,-0.115186954332417,-0.137680471807094,1.1549571838008,1.26874909985208,0.131431762679431,0.386273724319006,0.334049178118384,-0.460109090334807,-0.00304235872058196,0.0603004746770063,0.462365591397849,186,814,0.186,372,186,628,628,41
"aligned",0.326557556179675,-0.240077929967295,0.0993152131868813,0.00239408687199943,0.185903837208468,0.165511302209043,0,0.326557556179675,0.227242342992794,1.2165301836208,1.16085942878445,0.0810144223958959,0.555060773771408,0.296066553928994,0.387713602258634,-0.0324588261456055,0.0735829912800462,0.497237569060773,181,819,0.181,362,181,638,638,42
"unrelated",-0.144438224774078,-0.757870873428157,-0.205362980961627,-0.243989076848358,-0.167607418389277,-0.204410308447345,0,-0.144438224774078,0.0609247561875489,1.14732190697288,1.27051310846143,0.0762986166415929,0.672889084478593,0.471667555832092,-0.0247201604576189,0.500064558124474,0.083223990664087,0.517241379310345,174,826,0.174,348,174,652,652,42
"opposite",-0.275460279200344,-0.743587184228911,-0.0473043448464353,-0.0681012950622649,-0.0723017915181624,-0.0697007528674233,0,-0.275460279200344,-0.228155934353909,1.23472213372157,1.08924386187574,0.035712155018161,0.571258466423602,0.336238109678964,-0.396921115667874,-0.119167882664446,-0.0760037234791014,0.490322580645161,155,845,0.155,310,155,690,690,42
