"scenario","functional_form","matching_quality","simple_difference","rebar_y0hat","reloop_rf_po","reloop_rf_v12","reloop_rf_interp","cf_loop_p05","cf_ipw_rf","cf_aipw_rf","true_tau","mean_DeltaY0","mean_DeltaY0_hat","mean_DeltaX1","mean_DeltaX2","mean_DeltaX3","mean_abs_DeltaX1","mean_abs_DeltaX2","mean_abs_DeltaX3","mean_abs_DeltaY0_hat","cor_DeltaY0hat_DeltaY0","cor_DeltaX1_DeltaY0","cor_DeltaX2_DeltaY0","cor_DeltaX3_DeltaY0","prop_unit1_treated","mean_e_hat_cf","sd_e_hat_cf","n_treated_full","n_control_full","treatment_rate_full","n_matched","n_pairs","n_remnant","n_remnant_controls","sim"
"opposite","nonlinear","bad",-1.41243173900885,-1.0261687499084,-0.786022934685632,-0.805756263690367,-0.800614855237404,-0.530376843777076,-1.37527431319874,-0.420902300637185,0,-1.41243173900885,-0.386262989100452,0.991294062743678,-0.0788413704040023,0.240493963353066,1.3330387820025,1.12768424583134,0.255321005684085,0.63379094628582,0.530580378988607,-0.622265995184546,-0.085525073165972,-0.294531314234826,0.465277777777778,0.402951388888889,0.318412500589096,288,712,0.288,576,288,424,424,119
"opposite","nonlinear","good",-0.703522499383787,-0.829600547926786,-0.61808630361557,-0.807513117918812,-0.759647461496878,-0.269776716437331,-0.557391547369849,-0.268468995844351,0,-0.703522499383787,0.126078048542998,0.474065692910099,0.0814280547319458,0.376266180824068,0.85347010675397,1.07192325520867,0.702880892978213,0.705726705684276,0.575448462329166,-0.532611175509752,-0.0474065958860177,0.594994924208027,0.521276595744681,0.415106382978723,0.291180621000808,282,718,0.282,564,282,436,436,119
"unrelated","linear","bad",0.226384941840705,0.176098688804671,0.0317333418293476,0.22213209411574,0.195410932993031,0.0540885207174404,-1.16516040763869,-0.816379768910325,0,0.226384941840705,0.0502862530360339,0.736239838827832,0.0569165338190317,0.172811995889137,1.22936396097869,1.18213473287873,0.173835526154132,0.510924415249073,0.339279917140361,-0.0562789188155788,0.455016828489699,0.116948175758412,0.536885245901639,0.360703551912568,0.256431453075733,244,756,0.244,488,244,512,512,119
"unrelated","linear","good",0.253717663647305,0.182413753873624,0.0671671945383954,0.17519320246153,0.132398169049519,0.0614526635706323,-0.645323329237095,-0.701400468315998,0,0.253717663647305,0.071303909773681,0.172678083654837,0.0615327248071872,0.25323989853108,0.965773599367545,1.06801151143968,0.438695850453552,0.404399912887701,0.383715457946429,-0.164069815744202,0.479902051463547,0.244357745437385,0.535433070866142,0.374835958005249,0.243456453396756,254,746,0.254,508,254,492,492,119
"unrelated","nonlinear","bad",0.277999074299395,0.305560887726596,0.24800150671596,0.399383758392646,0.376352088934259,0.0428388956603624,-1.28860843848087,-0.737799033782988,0,0.277999074299395,-0.0275618134272015,0.877857150586247,-0.0318066932098989,0.279978796090018,1.28140805729791,1.10476672032403,0.280344753385736,0.632832144153007,0.662878343545909,0.01403182343697,0.717898145859251,0.0627867543502028,0.483636363636364,0.400054545454545,0.300209022936495,275,725,0.275,550,275,450,450,119
"unrelated","nonlinear","good",0.65210461968741,0.436514271686205,0.288960785367254,0.308718943647135,0.300527080383026,0.102119194651429,-0.7328696759079,-0.462203970554456,0,0.65210461968741,0.215590348001204,0.454700806119359,0.178364450382669,0.424032212782797,0.833222811895756,1.12481267890361,0.687542311584292,0.784507647016595,0.683870756914053,-0.085190360798459,0.627622008897559,0.380937706656497,0.526315789473684,0.40833918128655,0.293999632639734,285,715,0.285,570,285,430,430,119
"aligned","linear","bad",0.27639125689558,0.0264170718543631,-0.059394032973224,0.0614426012107874,0.0338059633630011,-0.0369178136664937,-0.649725060808772,-0.44298083755617,0,0.27639125689558,0.249974185041217,0.414664376932433,0.0106657910619892,0.100405886714554,1.21082642357411,1.15037502896855,0.10316579353461,0.641154744798529,0.433553745865278,0.493335313935251,0.0704645916173897,0.061507472557598,0.517786561264822,0.359347826086957,0.231869411980076,253,747,0.253,506,253,494,494,120
"aligned","linear","good",0.137921732522257,0.0852122468843704,0.127605864831018,0.174791841270081,0.160745622176454,-0.0390519644073335,-1.26729164315464,-0.330589223928537,0,0.137921732522257,0.0527094856378867,0.166429128561226,-0.00347051787463776,0.178890317818299,0.816600794406116,1.13299445833821,0.452352911243835,0.265190547375533,-0.0684559629752105,-0.0298537868872848,0.0668656919747086,0.150660044472432,0.533057851239669,0.347913223140496,0.23611402890172,242,758,0.242,484,242,516,516,120
"aligned","nonlinear","bad",1.7559369853663,1.30678534485164,0.724494114844248,0.783841758559516,0.759187898093383,0.566817953882017,-0.804412581636112,0.0228227813112425,0,1.7559369853663,0.449151640514657,0.962410037844073,-0.0211061971071459,0.212201419827942,1.38207668274031,1.13561959349263,0.214341800894461,0.676485598901432,0.602362322981221,0.693830021252862,-0.10919453759006,0.443403590259553,0.468864468864469,0.387289377289377,0.299311167901363,273,727,0.273,546,273,454,454,120
"aligned","nonlinear","good",1.3190453171345,1.27422551602651,1.29152470906612,1.32367344631265,1.31980050628251,0.411991365562825,-0.735667902170786,-0.735122849365421,0,1.3190453171345,0.0448198011079845,0.476379626456854,-0.0664635437912728,0.439865293667625,0.819877145803113,1.08370313452796,0.78292555124986,0.347275875882212,-0.0242667872763135,0.0376138972583658,0.0774709037344385,0.292824002778466,0.459558823529412,0.40594362745098,0.303015551550605,272,728,0.272,544,272,456,456,120
"opposite","linear","bad",-0.0495487114942559,0.200031939930332,0.236585162634905,0.158636938050933,0.176764720164197,0.0459026011997208,-0.837908393199621,-0.401401232953931,0,-0.0495487114942559,-0.249580651424588,0.627766538165844,-0.100401636670046,0.191636221671763,1.21293188713101,1.1548980222458,0.192613611502413,0.544985080331586,0.264595091046772,-0.402912872196776,0.0473980277497495,0.127773976413096,0.444444444444444,0.350297619047619,0.252482482694657,252,748,0.252,504,252,496,496,120
"opposite","linear","good",-0.000327661071589056,-0.0282231000297602,-0.0496512365069288,-0.0142826918137132,-0.031331912492638,-0.0708287040339867,-0.251272686582591,-0.213840931691219,0,-0.000327661071589056,0.0278954389581711,0.131745116473992,-0.180907586151128,0.13688789131502,0.736704661317883,1.13090987421126,0.518771077379132,0.551546867019051,0.428232971789287,-0.503957354871956,0.0570445821648783,0.500312497757205,0.460526315789474,0.352397660818713,0.228226697389043,228,772,0.228,456,228,544,544,120
"opposite","nonlinear","bad",-0.99248572109594,-0.502643888579346,-0.226306280892906,-0.223282496340228,-0.226366775468435,-0.279128883678406,-0.597108040132348,0.0824488972551443,0,-0.99248572109594,-0.489841832516594,0.758722748980528,0.083243470981818,0.164879657447687,1.30000216900054,1.16372969802476,0.170450012811335,0.815934966861113,0.691637951989128,-0.634369168077107,0.0143058136949982,-0.149228031473734,0.5,0.366550245098039,0.290996338759117,272,728,0.272,544,272,456,456,120
"opposite","nonlinear","good",-0.364894950470122,-0.508780750378327,-0.38285432815598,-0.513549746289784,-0.478509615335912,-0.0800022281348604,-0.982169013652116,-0.260684019620275,0,-0.364894950470122,0.143885799908205,0.435207886904931,0.0320881004706836,0.472195695578352,0.799711040066662,1.10869439719436,0.710327216104476,0.626948922166764,0.595899060407644,-0.302724765432175,0.0340157829007626,0.593855246458214,0.529616724738676,0.443019744483159,0.289434227745153,287,713,0.287,574,287,426,426,120
"unrelated","linear","bad",0.0425540007070259,0.00688180058937822,-0.047870492128005,0.0525062440521292,0.0237855845438791,-0.0508395999932839,-0.802727640575054,-0.316525627422387,0,0.0425540007070259,0.0356722001176476,0.437358975894632,0.0536834952445727,0.0856321251453197,1.19736909022528,1.11704162852739,0.0872465389486378,0.678667540998101,0.402976507471837,0.03829370814121,0.429791661081025,0.232093874444572,0.479452054794521,0.287701674277017,0.228743445783817,219,781,0.219,438,219,562,562,120
"unrelated","linear","good",0.322778854486238,0.325520447714028,0.306787680174919,0.339780089707096,0.333843830843395,0.132894579910239,-0.192142243981053,-0.0248980709575384,0,0.322778854486238,-0.00274159322779005,0.135210996232207,-0.0209134437011027,0.249467696145193,1.01590693869826,1.15565262183124,0.38718817634926,0.621478603553761,0.456235349201959,-0.253649197081927,0.475840002713815,0.339618877428337,0.550607287449393,0.370721997300945,0.252723895244505,247,753,0.247,494,247,506,506,120
"unrelated","nonlinear","bad",0.0174670304392228,-0.204460759016375,-0.308586451974258,-0.251991022701547,-0.261632733662918,-0.160686810666469,-1.44899542085962,-0.112489631158868,0,0.0174670304392228,0.221927789455598,0.931356397908655,-0.073465569192315,0.273085588512748,1.33274748217246,1.18264026622535,0.273531720427023,0.750353559278556,0.615935595700437,0.145331297001612,0.693913607772566,0.0543918941795285,0.53356890459364,0.383739693757362,0.307956904503298,283,717,0.283,566,283,434,434,120
"unrelated","nonlinear","good",0.31328796825499,0.366613389695981,0.431806168677038,0.39707768009512,0.4091566313015,-0.0223885229285608,-1.66849237232815,-0.948935189955366,0,0.31328796825499,-0.0533254214409909,0.460045446395391,-0.0219986035469381,0.377641015011647,0.691344443571063,1.10059008981197,0.710191038254758,0.776065690284717,0.683364652554498,-0.146158025286277,0.647248435667749,0.34450682139628,0.487455197132616,0.389133811230585,0.302673285095074,279,721,0.279,558,279,442,442,120
"aligned","linear","bad",0.362167099976202,0.212995666111498,0.153398381332979,0.249234429050284,0.204257071403655,0.07385414021665,-1.20305489683805,-0.31400351003207,0,0.362167099976202,0.149171433864704,0.607229764062008,-0.0343665205914553,0.121952013432264,1.15601836018176,1.07919768000992,0.123437230465297,0.456041509554371,0.288268754855637,0.461538793089693,-0.0676939096221432,0.26813343026969,0.550660792951542,0.333979441997063,0.250866780079279,227,773,0.227,454,227,546,546,121
"aligned","linear","good",0.279062780847108,0.267041518154635,0.284068304256832,0.236900503085082,0.249585509090326,0.055029183160462,-1.14767465511045,-0.723418982783256,0,0.279062780847108,0.0120212626924736,0.178874053406442,-0.00737460027378911,0.190050307826238,0.946522201879013,1.17090548186643,0.479584579514416,0.323064931089881,-0.0807059039524453,-0.0633214591929243,0.0129044232853754,0.134590502353579,0.483606557377049,0.349043715846995,0.239757360617911,244,756,0.244,488,244,512,512,121
"aligned","nonlinear","bad",1.72375626995493,1.19845338652469,0.669790688719421,0.925484099320039,0.860944203094268,0.455959193122384,-1.03583678505168,-0.659035298852985,0,1.72375626995493,0.525302883430246,0.828520794124701,-0.038359732181768,0.33994328327691,1.22737999435607,1.12807781378844,0.34277051645018,0.767065669605054,0.565818792989625,0.676526880148712,0.093305249230773,0.452699537493286,0.518394648829431,0.412697881828317,0.299923753185528,299,701,0.299,598,299,402,402,121
"aligned","nonlinear","good",1.37764950042374,1.27264556493146,1.05229595047214,1.33281883978251,1.30542471460701,0.371697774227728,-1.18291730354979,-0.656880840773961,0,1.37764950042374,0.105003935492273,0.429533090331083,0.0463374656197243,0.459829417338059,0.871323621150069,1.03147822579871,0.753721984756776,0.273866675350339,0.0126485318294137,0.173132784058729,0.0558397353865179,0.234886824776501,0.508650519031142,0.416095732410611,0.291376939313285,289,711,0.289,578,289,422,422,121
"opposite","linear","bad",-0.216274702803083,0.0404083669917461,-0.0153011372670016,-0.0733937651457372,-0.0548005749454615,-0.0712267931031003,-1.38236729291336,-0.887885302500366,0,-0.216274702803083,-0.256683069794829,0.507017965846171,0.130129494411089,0.0522882783493595,1.1258009556463,1.20673586365912,0.0534472742648311,0.52414564993836,0.371085454886611,-0.410828131536304,0.00557323535668131,0.13095374686033,0.564655172413793,0.332169540229885,0.219781260000812,232,768,0.232,464,232,536,536,121
"opposite","linear","good",0.230398847034732,0.204715837555208,0.248513109860597,0.236196111609942,0.235380745169314,0.191908549444982,-0.186188071934702,0.256694723234491,0,0.230398847034732,0.0256830094795236,0.136391462553491,-0.102438295567371,0.151285655385983,0.62895066174676,1.14250054762413,0.527395212590527,0.710936917777978,0.495576772760784,-0.557065351515173,-0.0707452812559257,0.585395557411805,0.460869565217391,0.356311594202899,0.232922544323633,230,770,0.23,460,230,540,540,121
"opposite","nonlinear","bad",-1.31317460397582,-0.563088130643007,-0.518514331571108,-0.485409059385198,-0.492460006536824,-0.496274318233212,-1.47129801550648,-0.101617272899473,0,-1.31317460397582,-0.750086473332815,0.91881279949391,0.0626042565996148,0.196565918852808,1.3048215899407,1.10501816089292,0.198274000498956,1.04985314374171,0.577478979421647,-0.598481906939095,0.0162239315517839,-0.329851532969424,0.482758620689655,0.401913793103448,0.298458388319093,290,710,0.29,580,290,420,420,121
"opposite","nonlinear","good",-0.334254924742019,-0.430137628524717,-0.384338800524208,-0.503069139051506,-0.466977561664718,-0.14009647651769,0.179720521941831,0.152687213074802,0,-0.334254924742019,0.095882703782698,0.359578100074525,0.0369394214721308,0.363878735518546,0.839972345046947,1.16451309425783,0.743886176514855,0.727174206424239,0.675418353972794,-0.306020876388927,0.121438493507176,0.666127887388525,0.507194244604317,0.418621103117506,0.285262741966518,278,722,0.278,556,278,444,444,121
"unrelated","linear","bad",0.165572218294241,0.165235776990732,0.231016653983295,0.20315494182135,0.206421602543337,0.132525557810081,-0.367893890645531,-0.0697203027812774,0,0.165572218294241,0.000336441303509489,0.531048832921348,-0.0336125592836566,0.0896423562397224,1.09973146969509,1.11333960495676,0.090737701212009,0.600282191611794,0.41152024462068,-0.0187164842665648,0.519712498701508,0.0562031523044739,0.517699115044248,0.324476401179941,0.229749901371513,226,774,0.226,452,226,548,548,121
"unrelated","linear","good",0.110712815475606,0.157254838931972,0.173762395726703,0.189268393132806,0.180045124973076,-0.00707171398346804,-1.10465586907661,-0.918514683012092,0,0.110712815475606,-0.0465420234563661,0.184086891309564,-0.0243648732223155,0.222680882539859,0.846354415736955,1.08973452516571,0.491850666091946,0.61838523372945,0.413976952894722,-0.298111118336777,0.446948395184836,0.330710339630778,0.50965250965251,0.370720720720721,0.229330957874197,259,741,0.259,518,259,482,482,121
"unrelated","nonlinear","bad",0.258393451212262,0.253301085124627,0.383777281737093,0.248828259495966,0.307329368960392,0.0717084156086816,-1.45482132779687,-0.33408791349682,0,0.258393451212262,0.00509236608763471,0.903353520001654,0.0086679864411892,0.268083770137596,1.3729095768737,1.06413376276515,0.269772342159048,0.935963008048693,0.67018491636784,0.0590076738720147,0.680964740186846,0.0898657097741778,0.516483516483517,0.377429792429792,0.30501785121082,273,727,0.273,546,273,454,454,121
"unrelated","nonlinear","good",0.608300017147538,0.438087667192559,0.377360901080868,0.402519222102995,0.394619279194113,0.277783508558599,-0.860941268050939,-0.0614077157159183,0,0.608300017147538,0.170212349954979,0.433660265597045,-0.04495494910254,0.434324525493234,0.854350582094801,1.13642827880081,0.755038846832646,0.893073996292631,0.707929054681279,-0.0368444465320167,0.610493021555803,0.405756977626565,0.471631205673759,0.40363475177305,0.28850315632887,282,718,0.282,564,282,436,436,121
"aligned","linear","bad",0.427517749380623,0.181892156130717,0.0904804038938062,0.190978615806205,0.156950593978693,0.00395909209013155,-1.47600119498102,-0.951647290247349,0,0.427517749380623,0.245625593249907,0.677972584598128,-0.0736184212641728,0.171886712046897,1.18936109161192,1.22808816344106,0.172664305320196,0.531812675038302,0.356665774536954,0.431091456933433,-0.0134430577294272,0.118671128914802,0.46031746031746,0.347123015873016,0.24723215112311,252,748,0.252,504,252,496,496,122
"aligned","linear","good",0.233802109111433,0.206330661616277,0.182305996837237,0.207900650386901,0.209174423926058,0.0694227198915014,-0.517663902748952,-0.317374162529256,0,0.233802109111433,0.0274714474951561,0.134031786308569,0.10839727420306,0.18221144128635,0.754367418590609,1.21920676067579,0.554941882690443,0.297283608538618,0.0568279808058564,0.0750029678132696,0.0128439018650818,0.0431852118897482,0.495283018867925,0.354465408805031,0.235916306473482,212,788,0.212,424,212,576,576,122
